"title","abstract","authors","article_type","pub_year","volume","database_id","database_type","reviewer_name","marine_y_n","water_body_type","original_research_y_n","response_variable","connectivity_metric","inclusion","notes"
"freshwater inflow and responses from estuaries across a climatic gradient: an assessment of northwestern gulf of mexico estuaries based on stable isotopes","Estuaries exist across a large climatic gradient in the northwestern Gulf of Mexico, capturing a range of hydrologic conditions and estuarine functioning. We examined freshwater inflow, salinity, and stable isotope compositions (delta C-13, delta N-15) of oysters, suspended particulate organic matter (SPOM), and surface sediment organic matter (SSOM) from five estuaries across the hydrologic gradient. All five estuaries experienced large decreases in freshwater inflow over the last 40 yr, with three estuaries being subject to freshwater inflow reductions of more than 85%. Generally, these freshwater inflow decreases were associated with estuarine salinity increases. Across the spatial gradient, average salinity generally increased from northeast to southwest estuaries. SPOM in the northeastern, lower salinity estuaries generally contained more continental organic matter and was of higher quality (i.e., lower C/chlorophyll a ratio), as compared to southwestern, higher salinity estuaries. Similarly, both SSOM and oyster delta C-13 values were positively correlated with salinity, further highlighting that food webs in lower salinity estuaries are more greatly influenced by continental organic matter than those in higher salinity estuaries. A decrease in the connectivity between continental and coastal habitats may have broad consequences for flows of organic matter, and estuarine function and health. Conducting studies across large-scale hydrologic gradients can provide a useful approach to informing and predicting shifts in estuarine functioning.","Marshall, Danielle A.; La Peyre, Megan K.; Palmer, Terence A.; Guillou, Gael; Sterba-Boatwright, Blair D.; Pollack, Jennifer Beseres; Lebreton, Benoit","Scholarly Journals","2021","66","BIOSIS:PREV202100871021","wos","LY",NA,NA,NA,NA,NA,NA,NA
"fish assemblages of tropical floodplain lagoons: exploring the role of connectivity in a dry year","Irregular rainfall and pronounced reductions of the hydrometric level in the year 2000 resulted in drastically altered hydrological connectivity of lentic environments in the upper Parana River floodplain. The objective of the present work was to examine spatial and temporal patterns of fish assemblage attributes and structure in relation to limnological variables associated with hydrological connectivity. Fish were collected quarterly by seining in the marginal areas of 15 lagoons belonging to two biotopic categories (connected and disconnected). Variation, in assemblage composition reflected the degree of hydrological connectivity. Values of assemblage attributes (species richness, density and biomass) were significantly lower in connected lagoons than in disconnected lagoons. Significantly higher values of species richness and biomass were recorded in November than in August. Rare species had the greatest effect on observed patterns in fish assemblage ordination (DCA). Observed patterns of variation in assemblage attributes were directly correlated with factors related to hydrological connectivity, such as depth, resources (zooplankton and chlorophyll a) and nutrients (total phosphorus).","Petry, Ana Cristina; Agostinho, Angelo Antonio; Gomes, Luiz Carlos","Scholarly Journals","2003","1","BIOSIS:PREV200510180551","wos","DC",NA,NA,NA,NA,NA,NA,NA
"influence of hydrological heterogeneity on rotifer community structure in three different water bodies in shantou area, guangdong (china)","Rotifers, small but essential invertebrates in aquatic ecosystems, are sensitive to environmental changes and are proposed to be indicators of trophic state. However, the effects of hydrological heterogeneity on the rotifer community and the ability of rotifer indices to reflect trophic state across different water bodies are still unclear. Here, we investigated rotifer community structure in different seasons in the three types of water bodies: Han river downstream (HD), Reservoir (RE) and Tidal creek (TC) in Shantou City, Guangdong, China. Our findings revealed that rotifer community structure differes significantly among the three water bodies, resulting from a dominance of Keratella cochlearis, Anuraeopsis fissa and Polyarthra vulgaris, who largely accounted for the differences in water bodies. Chlorophyll-a and transparency were the main environmental drivers in RE rotifer communities, while total nitrogen, total phosphorus and salinity were the main factors in HD and TC communities. Rotifer abundance and the rotifer trophic state index decreased in the order: RE > HD > TC. However, both the Sladecek's B/T quotient and the Keratella-index decreased in the order: HD > RE > TC, which was in accordance with the Carlson's trophic index. We conclude that it is efficient to use rotifer composition in water quality assessments when comparing different water bodies. Alpha diversity of rotifers was the highest in HD, which is consistent with the intermediate disturbance hypothesis. Hydrological heterogeneity is the micro-factor that regulates rotifer community structures in the Shantou area.","Liang, Diwen; Wei, Nan; Wang, Qing; Jersabek, Christian D.; He, Xuejia; Yang, Yufeng","Scholarly Journals","2019","58","BIOSIS:PREV201900931662","wos","PG",NA,NA,NA,NA,NA,NA,NA
"the impact of inundation-isolation cycles on the culturable bacterioplankton in the danube river floodplain","The investigation was conducted in the Kopacki Rit Nature Park (eastern Croatia) which is established to protect the floodplain area of the Danube River. The samples were collected monthly in four sites (channels and lakes) with increasing distance from the river. The aim of investigation was to examine trophic structure of culturable bacterioplankton in relation to inundation-isolation cycles on sampling sites with unequal degree of connection with the Danube river. A change in the ratio of copiotrophs (r- strategists) to oligotrophs (K-strategists) was expected as the different organic carbon sources emerged. The composition of variables was revealed by Principal Component Analysis of abiotic water properties (temperature, water depth, transparency, pH, electrical conductivity, dissolved oxygen, nutrient concentrations) and the chlorophyll-a concentration. Scores of significant components were used in a Multiple Regression as independent variables and the relationship between the scores and abundance of colony forming units (CFUs) was examined. Regression model was significant only for copiotrophs, and their relative dominance was noticed in couple of samples on more isolated sampling sites. In all other samples oligotrophs were a dominant group, especially during the flood pulses or drainage after it. Their elevated abundance was equally distributed in all groups revealed by Principal Component Analysis, and corresponds to the fluvial action. Also concerning the two-way ANOVA (sites/samplings) oligotrophs are highly influenced by the sampling period i.e. inundation-isolation cycles. They are probably driven by the allochthonous organic matter provided by floods or have allochthonous origin itself. At the same time, copiotrophs are to some extent coupled with the established water properties, i.e. bottom-up controlled and their abundance is influenced by the localisation of sampling sites in the floodplain. These results describe the development of the conditions that promote habitat specific succession of the culturable bacterioplankton. Established differences had disappeared after additional inundation-isolation cycles.","Palijan, Goran; Bogut, Irella; Vidakovic, Jasna","Scholarly Journals","2008","56","BIOSIS:PREV200800604505","wos","ES",NA,NA,NA,NA,NA,NA,NA
"benthic algal response to hyporheic-surface water exchange in an alluvial river","We studied the response of benthic algae to points of hyporheic-surface water exchange in the main channel of the Middle Fork Flathead River within the Nyack Flood Plain, Montana. We examined hyporheic exchange at 120 sites using piezometers and measuring vertical hydraulic gradient (VHG), hydraulic conductivity, and vertical discharge. We removed benthic algae from a single cobble at each site, and we used VHG to group sampling sites for statistical analysis. Algal cell density and chlorophyll a concentration were significantly higher at sites with hyporheic discharge (+VHG, upwelling) compared to both sites with hyporheic recharge (-VHG, downwelling) and sites with no hyporheic-surface water exchange (=VHG, neutral) (ANOVA, P < 0.05). The assemblages of algae at upwelling sites were also significantly different from downwelling and neutral exchange sites (ANOSIM, P < 0.05). Filamentous green algae Stigeoclonium sp. and Zygnema sp. and a chrysophyte, Hydrurus foetidus (Villars) Trevisan were abundant at upwelling sites, whereas an assemblage of diatoms Achnanthidium minutissimum (Kutzing) Czarnecki, Cymbella excisa Kutzing, Diatoma moniliformis Kutzing, and Gomphonema olivaceoides Hustedt, were the most abundant taxa at downwelling and neutral exchange sites, occurring attached to, or in close association with the stalks of Didymosphenia geminata (Lyngbye) Schmidt. These data show that benthic algal communities are structured differently depending on the direction of hyporheic flux in the main channel of a large alluvial river, suggesting that hyporheic-surface exchange may influence the spatial distribution of main-channel benthic algae in rivers with hyporheic-surface water connectivity.","Wyatt, Kevin H.; Hauer, F. Richard; Pessoney, George F.","Scholarly Journals","2008","607","BIOSIS:PREV200800463272","wos","RP",NA,NA,NA,NA,NA,NA,NA
"aquatic metabolism short-term response to the flood pulse in a mediterranean floodplain","The pulsing of river discharge affects biodiversity and productivity of whole river-floodplain ecosystems, triggering the transport, storage and processing of carbon. In this study we investigate the short-term changes in water chemistry and net pelagic metabolism (NEP) in two floodplain lakes in response to a flood pulse. The two oxbow lakes investigated in the floodplain of the Mediterranean Ebro River (NE Spain) showed a clear temporal shift in their metabolic balance, controlled by the river discharge and associated changes in water physical and chemical characteristics. Water chemistry (turbidity, water organic matter, chlorophyll a and nutrients concentration) returned to pre-flood values after 4 days, highlighting the resilience of the ecosystem to flood pulses. Lake NEP was depressed before and during floods to a minimum of -34 mg O-2 m(-3) h(-1), and increased after the flood pulse to a maximum of +463 mg O-2 m(-3) h(-1). The phytoplankton assemblage showed before and after floods a replacement of autotrophic species (e.g. Chlorophyceans) by mixotrophic organisms (e.g. Cryptophyceans, Euglenoids). A linear mixed effects model identified abiotic factors, particularly temperature and river discharge, as significant predictors of the net aquatic metabolism and community respiration during flood conditions. Our results suggest that the role of the Ebro floodplain lakes as sources or sinks of C is complex and relative to the time scale investigated, depending strongly on the river discharge dynamics and the transport of limiting nutrients (phosphorus).","Gallardo, B.; Espanol, C.; Comin, F. A.","Scholarly Journals","2012","693","BIOSIS:PREV201200544097","wos","MB",NA,NA,NA,NA,NA,NA,NA
"effects of flow variation on channel and floodplain biota and habitats of the sacramento river, california, usa","1. Despite progress in the development of conceptual models of river processes, the validation and application of these models to conservation may be limited by a deficit of tools for intermediate-scale (1-100km) reaches. A model was developed to examine the effect of variation in flow on the responses of two trophic levels in a large temperate river (Sacramento River) and its seasonal floodplain (Yolo Bypass). Field data and hydrologic simulations were evaluated for three hydrologically diverse years. 2. The simulations showed much more hydrologic variability in the floodplain than the river, with greater total surface and shallow area, longer hydraulic residence times, and lower water velocities for the floodplain. 3. Chlorophyll a levels were significantly higher in the floodplain than in the river, and were negatively associated with flow. These results were consistent with longer hydraulic residence times, increased surface area of shallow water, and warmer water temperatures. 4. Copepods and cladoceran densities were similar in the river and its floodplain, and were mostly negatively associated with flow. 5. There were significantly higher densities of Diptera and terrestrial invertebrates in the floodplain than the river. Diptera densities in the floodplain were positively associated with flow. 6. These results provide evidence of the incremental value of floodplain habitat to the conservation of large rivers. In particular, it appears that providing river floodplain connectivity can enhance production of lower trophic levels at relatively rapid time scales, probably benefitting secondary consumers, including Chinook salmon (Onchyrhynchus tshawytscha). Copyright Copyright 2004 John Wiley & Sons, Ltd.","Sommer, Ted R.; Harrell, William C.; Solger, Anke Mueller; Tom, Brad; Kimmerer, Wim","Scholarly Journals","2004","14","BIOSIS:PREV200400351999","wos","CP",NA,NA,NA,NA,NA,NA,NA
"metal pollution in the pearl river estuary and implications for estuary management: the influence of hydrological connectivity associated with estuarine mixing","Understanding the metal pollution can help governments and estuary management groups manage metal inputs. Here, we comprehensively analyzed the behaviors of seven metals Cd, Zn, Cu, As, Pb, Cr, and Hg in water and the responses of these metals to hydrological connectivity in the Pearl River Estuary. The analyses were based on the field measurements of August-2016 in the estuary and January-2016 in the upper river mouth. We also assessed the ecosystem health of these metals. Overall, this estuary had an overall moderate pollution level, with occasional severe perturbations. The mean concentration of individual metal was in the order of Zn > As > Cu > Cr > Pb > Cd > Hg. The eastern estuary was more heavily polluted by metals (notably, Zn, Cd, and Cu) than the western estuary; this condition was attributable to sewage and industrial effluent discharges from the eastern urban cities of Dongguan and Shenzhen. Longitudinally, high levels of Cd and Zn appeared in the upper estuary, while elevated levels of Cu, As, Pb, Cr, and Hg were found in the middle and lower estuaries. The riverine inputs and estuarine mixing significantly influenced the distribution and movement of trace metals in the estuary, and have contributed to phytoplankton productivity (chlorophyll-a > 10 mu g/L). River inflow inhibited the vertical diffusion of metals, and tidal currents facilitated surface-to-bottom mixing. Cu and Cd posed ecological risks. We determined the source contributions and transport routes of the metals using principal component analysis combining with multiple linear regression. The results of this study suggest that the source apportionment of metals can help to manage the source input entering into the estuary. Further, identified hydrological connectivity of metals can inform water quality managers in the highly anthropogenically influenced estuary.","Niu, Lixia; Cai, Huayang; Jia, Liangwen; Luo, Xiangxin; Tao, Wei; Dong, Yanhong; Yang, Qingshu","Scholarly Journals","2021","225","BIOSIS:PREV202100881636","wos","LY",NA,NA,NA,NA,NA,NA,NA
"lateral mobility of the light harvesting complex in chloroplast membranes controls excitation energy distribution in higher plants","Chloroplast [pea] thylakoid protein phosphorylation produces changes in light-harvesting properties and in membrane structure as revealed by freeze-fracture electron microscopy. Protein phosphorylation resulted in an increase in the 77.degree. K fluorescence signal at 735 nm relative to that at 685 nm. In addition, a decrease in connectivity between Photosystem II centers (PS II) and a dynamic quenching of the room temperature variable fluorescence was observed upon phosphorylation. Accompanying these fluorescence changes was a 23% decrease in the amount of stacked membranes. Microscopic analyses indicated that 8.0-nm particles fracturing on the P-face moved from the stacked into the unstacked regions upon phosphorylation. The movement of the 8.0-nm particles was accompanied by the appearance of chlorophyll b and 25 to 29 kD [kiloDalton] polypeptides in isolated stroma lamellae fractions. Phosphorylation of a population of the light-harvesting chlorophyll a/b protein complexes (LHC) in grana partitions causes the migration of these pigment proteins from the PS II-rich appressed membranes into the Photosystem I (PS I) enriched unstacked regions. This increases the absorptive cross section of PS I. In addition, we suggest that the mobile population of LHC functions to interconnect PS II centers in grana partitions; removal of this population of LHC upon phosphorylation limits PS II .fwdarw. PS II energy transfer and thereby favors spillover of energy from PS II to PS I.","KYLE D J; STAEHELIN L A; ARNTZEN C J","Scholarly Journals","1983","222","BIOSIS:PREV198376083516","wos","DC",NA,NA,NA,NA,NA,NA,NA
"bacterioplankton from two hungarian danube river wetlands (beda-karapancsa, danube-drava national park) and its relations to environmental variables","Seasonal and spatial distribution of bacterioplankton from two Hungarian oxbow lake type wetlands, Mocskos-Danube and Riha, was studied. They were both covered by macrophytes and they had different hydrological connectivity to the Danube. The six sampling campaigns from April to October 2014 included parallel samples from the Danube River at Mohacs, Hungary. Bacterial abundance was the highest in spring and in Mocskos-Danube, followed by Mohacs and Riha. Positive relationships existed between bacterioplankton and temperature on one hand and suspended solids, pH, PO4-P and chl-a on the other. Negative correlations were with DOC, dissolved oxygen and NH4-N.","Kalcheva, Hristina; Dinka, Maria; Agoston-Szabo, Edit; Berczik, Arpad; Kalchev, Roumen; Tarjanyi, Nikolett; Kiss, Anita","Scholarly Journals","2016","18","BIOSIS:PREV201800624763","wos","PG",NA,NA,NA,NA,NA,NA,NA
"terrestrialization alters organic matter dynamics and habitat quality for freshwater mussels (unionoida) in floodplain backwaters","Anthropogenically induced reduction in flood inundation frequency often leads to terrestrialisation, which accompanies establishment and expansions of tree cover on areas formerly with little or no trees. We tested hypotheses that terrestrialisation degrades habitat for freshwater mussels (Unionoida: Unio douglasiae nipponensis and Lanceolaria grayana) by changing the organic matter (OM) dynamics in floodplain backwaters.Stable isotope composition of seston, periphyton, fine and coarse benthic particulate OM (FBPOM and CBPOM) and mussel tissues was measured to understand OM dynamics and food webs in 14 backwaters in the middle segment of the Kiso River, Japan. Isotope ratios, C:N ratio and chlorophyll a as a proxy of food resource characteristics and the frequency of hypoxia were related to mussel growth rates.delta C-13 of seston, periphyton and FBPOM was low at sites with lower inundation frequency (a greater degree of terrestrialisation), whereas such a trend was not observed for CBPOM (i.e. riparian leaf litter). Mussels fed exclusively on seston or mixtures of seston and periphyton with their delta C-13 tracking fluctuations in food resources.Sestonic delta C-13 differences were attributed to changes in dominant carbon origin from predominantly river-borne to autochthonous sources, while periphytic delta C-13 differences were possibly caused by a varying level of dependence on respiratory CO2. FBPOM-delta C-13 differences were associated with a greater contribution of CBPOM to the FBPOM pool in infrequently flooded backwaters. Variability in mussel growth was more closely related to hypoxia than food resource characteristics.We inferred that terrestrialisation changes quality of seston and benthic detritus and degrades habitat conditions largely by accumulating riparian leaf litter in the benthic detrital pool and increasing the frequency of hypoxia. The removal of riparian trees may temporarily improve habitat condition in backwaters heavily affected by terrestrialisation. However, ecological integrity in the long run requires the recovery of the process that suppresses terrestrialisation, which includes restoration of incised channels and flood pulses.","Negishi, Junjiro N.; Katsuki, Kotaro; Kume, Manabu; Nagayama, Shigeya; Kayaba, Yuichi","Scholarly Journals","2014","59","BIOSIS:PREV201400370733","wos","ES",NA,NA,NA,NA,NA,NA,NA
"spatial distribution of nutrient limitation in the danube river floodplain in relation to hydrological connectivity","In this paper, we describe the influence of flooding on nutrient conditions and phytoplankton Chl-a concentrations in a hydrologically dynamic Danube floodplain in North-Eastern Croatia. Based on hydrological typology, the connectivity gradient extends from the main river stream (Eupotamal) to the backwater channels and side-arms (Parapotamal) to the edge of the floodplain (Paleopotamal). A spatial gradient of phytoplankton Chl-a occurred during low water levels, while uniformity of Chl-a across wetland habitats was observed during high water levels. Nutrient enrichment assays indicated that inorganic nutrients in Eupotamal waters (N/P ratio 16-22) could support a higher growth rate of the assay alga Chlorella kessleri, while potential N limitation was found in Parapotamal and Paleopotamal waters (both with N/P ratios< 14). Spatial expansion of N limitation toward the main river was observed as inundation continued. Lateral flood pulse connectivity along with the duration of inundation period affects the input and the retention of nutrients, especially of nitrogen. Understanding of the relationship between spatial (location of the floodplain waterbodies regarding the river) and temporal (hydrological connectivity between the river and its floodplain) dimensions contribute to the importance of healthy floodplains for the maintenance of water quality and environmental conditions in the Danube River.","Persic, Vesna; Horvatic, Janja","Scholarly Journals","2011","31","BIOSIS:PREV201100752041","wos","RP",NA,NA,NA,NA,NA,NA,NA
"the lake-catchment (lakecat) dataset: characterizing landscape features for lake basins within the conterminous usa","Natural and human-related landscape features influence the ecology and water quality of lakes. Summarizing these features in a hydrologically meaningful way is critical to understanding and managing lake ecosystems. Such summaries are often done by delineating watershed boundaries of individual lakes. However, many technical challenges are associated with delineating hundreds or thousands of lake watersheds at broad spatial extents. These challenges can limit the application of analyses and models to new, unsampled locations. We present the Lake-Catchment (LakeCat) Dataset (https://www.epa.gov/national-aquatic-resource-surveys/lakecat) of watershed features for 378,088 lakes within the conterminous USA. We describe the methods we used to: 1) delineate lake catchments, 2) hydrologically connect nested lake catchments, and 3) generate several hundred watershed-level metrics that summarize both natural (e.g., soils, geology, climate, and land cover) and anthropogenic (e.g., urbanization, agriculture, and mines) features. We illustrate how this data set can be used with a random forest model to predict the probability of lake eutrophication by combining LakeCat with data from US Environmental Protection Agency's National Lakes Assessment (NLA). This model correctly predicted the trophic state of 72% of NLA lakes, and we applied the model to predict the probability of eutrophication at 297,071 unsampled lakes across the conterminous USA. The large suite of LakeCat metrics could be used to improve analyses of lakes at broad spatial extents, improve the applicability of analyses to unsampled lakes, and ultimately improve the management of these important ecosystems.","Hill, Ryan A.; Weber, Marc H.; Debbout, Rick M.; Leibowitz, Scott G.; Olsen, Anthony R.","Scholarly Journals","2018","37","BIOSIS:PREV201800492376","wos","MB",NA,NA,NA,NA,NA,NA,NA
"correlates of zooplankton beta diversity in tropical lake systems","The changes in species composition between habitat patches (beta diversity) are likely related to a number of factors, including environmental heterogeneity, connectivity, disturbance and productivity. Here, we used data from aquatic environments in five Brazilian regions over two years and two seasons (rainy and dry seasons or high and low water level periods in floodplain lakes) in each year to test hypotheses underlying zooplankton beta diversity variation. The regions present different levels of hydrological connectivity, where three regions present lakes that are permanent and connected with the main river, while the water bodies of the other two regions consist of permanent lakes and temporary ponds, with no hydrological connections between them. We tested for relationships between zooplankton beta diversity and environmental heterogeneity, spatial extent, hydrological connectivity, seasonality, disturbance and productivity. Negative relationships were detected between zooplankton beta diversity and both hydrological connectivity and disturbance (periodic dry-outs). Hydrological connectivity is likely to affect beta diversity by facilitating dispersal between habitats. In addition, the harsh environmental filter imposed by disturbance selected for only a small portion of the species from the regional pool that were able to cope with periodic dry-outs (e.g., those with a high production of resting eggs). In summary, this study suggests that faunal exchange and disturbance play important roles in structuring local zooplankton communities.","Lopes, Paloma M.; Bini, Luis M.; Declerck, Steven A. J.; Farjalla, Vinicius F.; Vieira, Ludgero C. G.; Bonecker, Claudia C.; Lansac-Toha, Fabio A.; Esteves, Francisco A.; Bozelli, Reinaldo L.","Scholarly Journals","2014","9","BIOSIS:PREV201400794556","wos","CP",NA,NA,NA,NA,NA,NA,NA
"the spatial ecology of phytoplankton blooms in uk canals","Environmental change is expected to increase the frequency and severity of problems caused by harmful algal blooms. We investigated the ecology of phytoplankton blooms in UK canals to determine the environmental predictors and spatial structure of bloom communities. The results revealed a significant increase in bloom presence with increasing elevation. As predicted, higher temperatures were associated with a greater probability of blooms, but the relationship between temperature and bloom occurrence changed across landscapes. At the minimum level of agricultural land, the probability of bloom presence increased with increasing temperature. Conversely, at the maximum level, the probability decreased with increasing temperature. This pattern could be due to higher temperatures increasing phytoplankton growth rates despite lower nutrient concentrations at low levels of agricultural land, and nutrient depletion by rapidly growing blooms at high levels of agricultural land and temperatures. Community composition exhibited spatial autocorrelation; nearby blooms were more similar than distant blooms. Hydrological distances through the canal network showed a stronger association with community dissimilarity than Euclidean distances, suggesting a role for hydrological connectivity in driving bloom formation and composition. This new knowledge regarding canal phytoplankton bloom origin and ecology could help inform measures to inhibit bloom formation.","Kelly, Leah A.; Hassall, Christopher","Scholarly Journals","2018","8","BIOSIS:PREV201900249102","wos","LY",NA,NA,NA,NA,NA,NA,NA
"land-sea connectivity, ecohydrology and holistic management of the great barrier reef and its catchments: time for a change","The Great Barrier Reef (GBR) is an iconic and highly valued ecosystem in Queensland, Australia that is recognised internationally for its natural and cultural values. The coastal and marine ecosystems of the GBR are interconnected with the adjacent catchment area through hydrological connections. However, many GBR ecosystems are in a poor state, driven by several factors including a highly modified catchment. Land use changes over the last 160 years have led to development of agricultural land uses, modification of the coastal floodplains and loss of freshwater wetlands, and disruption of drainage and hydrological connections. These ecohydrological changes have led to declining water quality in catchment waterways and increases in the loads of pollutants that are delivered to the GBR, which predominantly occurs in wet season rainfall events. The Australian and State governments have recognised the need to address water quality issues for the GBR through management of the catchments, however, the management strategies adopted to date are largely associated with improvement of agricultural management practices and are not likely to be enough to maintain or restore the health of the GBR ecosystems. Future management strategies need to take into the account the need to protect, maintain and restore coastal ecosystems, system functions and land-sea connectivity if the values of the GBR are to be retained in the long term. Crown Copyright (C) 2015 Published by Elsevier Sp. z o.o. on behalf of European Regional Centre for Ecohydrology of the Polish Academy of Sciences. All rights reserved.","Waterhouse, Jane; Brodie, Jon; Lewis, Stephen; Audas, Donna-marie","Scholarly Journals","2016","16","BIOSIS:PREV201600355877","wos","DC",NA,NA,NA,NA,NA,NA,NA
"connectivity and habitat typology drive co2 and ch4 fluxes across land-water interfaces in lowland rivers","Lowland rivers are assumed to be a net source of carbon dioxide (CO2) and methane (CH4). However, little is known about the contribution of marginal permanent and temporary riverine aquatic systems to river carbon metabolism. Elevation, in relation to flooding, hydro-morphological, and ecological features of such habitats, can affect the gas fluxes across the water-atmosphere interfaces and the periodically air-exposed riverbeds. This hypothesis was investigated in the lowland sector of the Po River (Northern Italy) from May to September 2008. Five different aquatic habitats were considered: the main river course; a backwater habitat; and three lateral lentic waterbodies-an oxbow and two quarry lakes of different age. The water mass was always CO2 and CH4 supersaturated, and gas fluxes were from the water to the atmosphere. In the highly dynamic river course and backwaters, CO2 emission rates were nearly one order of magnitude greater than in the lentic and hypoxic oxbow and quarry lakes. By contrast, CH4 fluxes peaked in the lentic, deeper, and permanent water bodies. At sediment-atmosphere interfaces, the CO2 emissions increased along an organic matter, a water saturation, and a chlorophyll a gradient, attaining the maximum rates in the periodically air-exposed riverbed and marginal sandy sediments. These differences in gas fluxes resulted from either the submersion persistence or the alternation of submersion and emersion phases, which were ultimately due to the gap between elevation and river water variations. All this stresses the critical role of marginal aquatic habitats for river C budget.","Bolpagni, Rossano; Laini, Alex; Mutti, Tiziana; Viaroli, Pierluigi; Bartoli, Marco","Scholarly Journals","2019","12","BIOSIS:PREV201900212838","wos","PG",NA,NA,NA,NA,NA,NA,NA
"assessing the potential health risk of cyanobacteria and cyanotoxins in lake naivasha, kenya","This study discerned the causes of cyanobacteria blooms in Lake Naivasha (Kenya). We hypothesized that phytoplankton and cyanobacteria biomass respond to hydrologic cycles, peaking during the wet season, and that microcystin (MC) concentrations are highest following the bloom collapse. Hydrologic loading (inferred from rainfall and lake level changes) and phytoplankton responses in two basins of the lake were monitored over a wet season followed by a dry season between September 2010 and March 2011. Results show that both phytoplankton and cyanobacteria biomass peaked in both basins during the wet season, with associated peaks in particulate MC concentrations. Even though phytoplankton and cyanobacteria biomass were higher in the smaller deep basin, MC concentrations were lower than in the large shallow basin. The high-MC levels during the wet season were followed by a greater MC production per cyanobacteria biomass unit in the dry season in both basins. The timing of the cyanobacteria bloom suggests that its formation was likely controlled by large nutrient influxes from the contributing catchment to the lake associated with intense rainfall following an intense drought, posing a risk to the health of the community due to increased MC levels.","Raffoul, M. H.; Enanga, E. M.; Senar, O. E.; Creed, I. F.; Trick, C. G.","Scholarly Journals","2020","847","BIOSIS:PREV202000258289","wos","ES",NA,NA,NA,NA,NA,NA,NA
"periphyton response to simulated nonpoint source pollution: local over regional control","We investigated functional and structural responses of periphyton communities to simulated nonpoint source (NPS) pollution over a 2-year period. Periphyton communities were examined in three unique but hydrologically connected habitats in the lower Muskegon River: river, wetland, and lake. Our study addressed several major questions: (1) what are the effects of nonpoint source pollutants on periphyton structure and function, (2) to what degree do environmental conditions, including the pollutant delivery system and hydrologic conditions, affect periphyton response, and (3) do periphyton communities show synchronous responses to nonpoint source pollution? Nutrients were added over a 21-day period in each of the four seasons over 2 years. The effect of road salt on metabolism was evaluated in the winter and spring seasons in the river habitat only. In general, the periphyton community showed complex responses to the NPS amendments, but there was little evidence of nutrient limitation in this system based on community structure, biomass accrual, metabolism, or alkaline phosphatase activity. This result was unexpected given the relatively low ambient concentrations of phosphorus. We discuss the possibilities that nutrient delivery was ineffective or that herbivory and/or irradiance might have constrained periphyton growth, but ultimately conclude that our results suggest that periphyton communities in the lower Muskegon River watershed were (1) nutrient-replete, (2) tolerant of short-term salt additions, and (3) influenced more by local conditions (habitat) than by regional (watershed) factors. In systems where nonpoint source pollutant delivery is diffuse and hydrologic residence time is short, the influence of nonpoint source pollutants on periphyton may be either modest or too difficult to detect using traditional endpoints.","Steinman, Alan D.; Ogdahl, Mary E.; Wessell, Kelly; Biddanda, Bopi; Kendall, Scott; Nold, Stephen","Scholarly Journals","2011","45","BIOSIS:PREV201100740998","wos","RP",NA,NA,NA,NA,NA,NA,NA
"granal stacking of thylakoid membranes in higher plant chloroplasts: the physicochemical forces at work and the functional consequences that ensue","The formation of grana in chloroplasts of higher plants is examined in terms of the subtle interplay of physicochemical forces of attraction and repulsion. The attractive forces between two adjacent membranes comprise (1) van der Waals attraction that depends on the abundance and type of atoms in each membrane, on the distance between the membranes and on the dielectric constant, (2) depletion attraction that generates local order by granal stacking at the expense of greater disorder (i.e. entropy) in the stroma, and (3) an electrostatic attraction of opposite charges located on adjacent membranes. The repulsive forces comprise (1) electrostatic repulsion due to the net negative charge on the outer surface of thylakoid membranes, (2) hydration repulsion that operates at small separations between thylakoid membranes due to layers of bound water molecules, and (3) steric hindrance due to bulky protrusions of Photosystem I (PSI) and ATP synthase into the stroma. In addition, specific interactions may occur, but they await experimental demonstration. Although grana are not essential for photosynthesis, they are ubiquitous in higher plants. Grana may have been selected during evolution for the functional advantages that they confer on higher plants. The functional consequences of grana stacking include (1) enhancement of light capture through a vastly increased area-to-volume ratio and connectivity of several PSIIs with large functional antenna size, (2) the ability to control the lateral separation of PSI from PSII and, therefore, the balanced distribution of excitation energy between two photosystems working in series, (3) the reversible fine-tuning of energy distribution between the photosystems by State 1-State 2 transitions, (4) the ability to regulate light-harvesting via controlled thermal dissipation of excess excitation energy, detected as non-photochemical quenching, (5) dynamic flexibility in the light reactions mediated by a granal structure in response to regulation by a trans-thylakoid pH gradient, (6) delaying the premature degradation of D1 and D2 reaction-centre protein(s) in PSII by harbouring photoinactived PSIIs in appressed granal domains, (7) enhancement of the rate of non-cyclic synthesis of adenosine triphosphate (ATP) as well as the regulation of non-cyclic vs. cyclic ATP synthesis, and (8) the potential increase of photosynthetic capacity for a given composition of chloroplast constituents in full sunlight, concomitantly with enhancement of photochemical efficiency in canopy shade. Hence chloroplast ultrastructure and function are intimately intertwined.","Chow, Wah Soon; Kim, Eun-Ha; Horton, Peter; Anderson, Jan M.","Scholarly Journals","2005","4","BIOSIS:PREV200600205047","wos","MB",NA,NA,NA,NA,NA,NA,NA
